economy,year,sh_dth_2024
slv,2017,1244
slv,2018,1146
slv,2019,1016
slv,2020,895
gnq,1990,161
gnq,1991,165
gnq,1992,167
gnq,1993,168
gnq,1994,170
gnq,1995,175
gnq,1996,184
gnq,1997,196
gnq,1998,209
gnq,1999,222
gnq,2000,234
gnq,2001,247
gnq,2002,261
gnq,2003,274
gnq,2004,285
gnq,2005,292
gnq,2006,300
gnq,2007,306
gnq,2008,311
gnq,2009,315
gnq,2010,318
gnq,2011,322
gnq,2012,326
gnq,2013,333
gnq,2014,339
gnq,2015,343
gnq,2016,350
gnq,2017,358
gnq,2018,368
gnq,2019,379
gnq,2020,386
eri,1990,1133
eri,1991,1050
eri,1992,963
eri,1993,880
eri,1994,807
eri,1995,751
eri,1996,741
eri,1997,733
eri,1998,731
eri,1999,738
eri,2000,762
eri,2001,842
eri,2002,930
eri,2003,1019
eri,2004,1097
eri,2005,1157
eri,2006,1178
eri,2007,1186
eri,2008,1181
eri,2009,1163
eri,2010,1133
eri,2011,1083
eri,2012,1028
eri,2013,973
eri,2014,921
eri,2015,873
eri,2016,836
eri,2017,795
eri,2018,757
eri,2019,733
eri,2020,723
est,1990,174
est,1991,183
est,1992,190
est,1993,194
est,1994,194
est,1995,187
est,1996,179
est,1997,170
est,1998,161
est,1999,155
est,2000,151
est,2001,148
est,2002,146
est,2003,143
est,2004,141
est,2005,137
est,2006,132
est,2007,126
est,2008,118
est,2009,109
est,2010,98
est,2011,87
est,2012,76
est,2013,66
est,2014,57
est,2015,49
est,2016,43
est,2017,37
est,2018,32
est,2019,27
est,2020,23
swz,1990,241
swz,1991,244
swz,1992,247
swz,1993,249
swz,1994,251
swz,1995,254
swz,1996,256
swz,1997,260
swz,1998,264
swz,1999,271
swz,2000,279
swz,2001,286
swz,2002,293
swz,2003,300
swz,2004,304
swz,2005,306
swz,2006,308
swz,2007,307
swz,2008,304
swz,2009,302
swz,2010,303
swz,2011,307
swz,2012,314
swz,2013,321
swz,2014,326
swz,2015,327
swz,2016,325
swz,2017,320
swz,2018,312
swz,2019,305
swz,2020,298
eth,1990,37215
eth,1991,33133
eth,1992,33904
eth,1993,34416
eth,1994,34572
eth,1995,34324
eth,1996,33801
eth,1997,33052
eth,1998,32148
eth,1999,37311
eth,2000,30553
eth,2001,29662
eth,2002,28914
eth,2003,28152
eth,2004,27254
eth,2005,26314
eth,2006,25311
eth,2007,24186
eth,2008,23035
eth,2009,21977
eth,2010,21120
eth,2011,20511
eth,2012,20072
eth,2013,19681
eth,2014,19299
eth,2015,18923
eth,2016,18736
eth,2017,18887
eth,2018,19168
eth,2019,19460
eth,2020,19774
fji,1990,131
fji,1991,128
fji,1992,126
fji,1993,125
fji,1994,124
fji,1995,124
fji,1996,123
fji,1997,124
fji,1998,125
fji,1999,126
fji,2000,126
fji,2001,126
fji,2002,125
fji,2003,123
fji,2004,120
fji,2005,117
fji,2006,114
fji,2007,111
fji,2008,108
fji,2009,106
fji,2010,104
fji,2011,102
fji,2012,100
fji,2013,99
fji,2014,98
fji,2015,96
fji,2016,94
fji,2017,92
fji,2018,90
fji,2019,88
fji,2020,87
fin,1990,335
fin,1991,309
fin,1992,280
fin,1993,254
fin,1994,234
fin,1995,222
fin,1996,218
fin,1997,220
fin,1998,227
fin,1999,235
fin,2000,241
fin,2001,244
fin,2002,244
fin,2003,242
fin,2004,239
fin,2005,238
fin,2006,237
fin,2007,234
fin,2008,228
fin,2009,221
fin,2010,211
fin,2011,201
fin,2012,192
fin,2013,184
fin,2014,179
fin,2015,176
fin,2016,177
fin,2017,179
fin,2018,183
fin,2019,189
fin,2020,195
fra,1990,4269
fra,1991,4135
fra,1992,3999
fra,1993,3853
fra,1994,3681
fra,1995,3493
fra,1996,3305
fra,1997,3113
fra,1998,2930
fra,1999,2776
fra,2000,2657
fra,2001,2563
fra,2002,2489
fra,2003,2423
fra,2004,2351
fra,2005,2271
fra,2006,2190
fra,2007,2112
fra,2008,2035
fra,2009,1960
fra,2010,1880
fra,2011,1789
fra,2012,1693
fra,2013,1605
fra,2014,1536
fra,2015,1488
fra,2016,1461
fra,2017,1446
fra,2018,1433
fra,2019,1418
fra,2020,1402
gab,1990,220
gab,1991,231
gab,1992,242
gab,1993,251
gab,1994,259
gab,1995,267
gab,1996,273
gab,1997,278
gab,1998,283
gab,1999,288
gab,2000,292
gab,2001,298
gab,2002,303
gab,2003,307
gab,2004,308
gab,2005,309
gab,2006,312
gab,2007,313
gab,2008,311
gab,2009,308
gab,2010,303
gab,2011,308
gab,2012,313
gab,2013,319
gab,2014,322
gab,2015,322
gab,2016,315
gab,2017,309
gab,2018,302
gab,2019,296
gab,2020,293
gmb,1990,404
gmb,1991,399
gmb,1992,391
gmb,1993,383
gmb,1994,377
gmb,1995,375
gmb,1996,374
gmb,1997,376
gmb,1998,382
gmb,1999,388
gmb,2000,394
gmb,2001,397
gmb,2002,400
gmb,2003,404
gmb,2004,410
gmb,2005,418
gmb,2006,423
gmb,2007,429
gmb,2008,437
gmb,2009,446
gmb,2010,455
gmb,2011,461
gmb,2012,469
gmb,2013,476
gmb,2014,482
gmb,2015,485
gmb,2016,486
gmb,2017,485
gmb,2018,485
gmb,2019,485
gmb,2020,485
geo,1990,478
geo,1991,499
geo,1992,748
geo,1993,921
geo,1994,533
geo,1995,425
geo,1996,333
geo,1997,296
geo,1998,291
geo,1999,289
geo,2000,277
geo,2001,260
geo,2002,243
geo,2003,228
geo,2004,221
geo,2005,223
geo,2006,238
geo,2007,266
geo,2008,394
geo,2009,298
geo,2010,269
geo,2011,236
geo,2012,220
geo,2013,219
geo,2014,226
geo,2015,235
geo,2016,237
geo,2017,223
geo,2018,201
geo,2019,181
geo,2020,169
deu,1990,4718
deu,1991,4520
deu,1992,4229
deu,1993,3888
deu,1994,3566
deu,1995,3302
deu,1996,3093
deu,1997,2943
deu,1998,2836
deu,1999,2746
deu,2000,2656
deu,2001,2568
deu,2002,2474
deu,2003,2373
deu,2004,2268
deu,2005,2165
deu,2006,2074
deu,2007,1999
deu,2008,1933
deu,2009,1866
deu,2010,1791
deu,2011,1715
deu,2012,1634
deu,2013,1555
deu,2014,1491
deu,2015,1445
deu,2016,1418
deu,2017,1401
deu,2018,1387
deu,2019,1368
deu,2020,1340
gha,1990,5313
gha,1991,5271
gha,1992,5226
gha,1993,5183
gha,1994,5119
gha,1995,5056
gha,1996,4971
gha,1997,4881
gha,1998,4806
gha,1999,4750
gha,2000,4718
gha,2001,4706
gha,2002,4704
gha,2003,4711
gha,2004,4709
gha,2005,4713
gha,2006,4728
gha,2007,4737
gha,2008,4735
gha,2009,4729
gha,2010,4690
gha,2011,4623
gha,2012,4548
gha,2013,4474
gha,2014,4406
gha,2015,4356
gha,2016,4355
gha,2017,4394
gha,2018,4426
gha,2019,4476
gha,2020,4516
grc,1990,683
grc,1991,672
grc,1992,657
grc,1993,641
grc,1994,627
grc,1995,618
grc,1996,612
grc,1997,611
grc,1998,613
grc,1999,615
grc,2000,612
grc,2001,605
grc,2002,596
grc,2003,586
grc,2004,575
grc,2005,558
grc,2006,532
grc,2007,499
grc,2008,462
grc,2009,425
grc,2010,390
grc,2011,348
grc,2012,310
grc,2013,278
grc,2014,253
grc,2015,235
grc,2016,222
grc,2017,212
grc,2018,205
grc,2019,198
grc,2020,191
grd,1990,10
grd,1991,10
grd,1992,10
grd,1993,10
grd,1994,10
grd,1995,9
grd,1996,9
grd,1997,8
grd,1998,7
grd,1999,7
grd,2000,7
grd,2001,7
grd,2002,7
grd,2003,7
grd,2004,8
grd,2005,8
grd,2006,8
grd,2007,8
grd,2008,7
grd,2009,7
grd,2010,7
grd,2011,7
grd,2012,7
grd,2013,7
grd,2014,7
grd,2015,7
grd,2016,7
grd,2017,6
grd,2018,6
grd,2019,6
grd,2020,6
gtm,1990,2011
gtm,1991,2120
gtm,1992,2204
gtm,1993,2260
gtm,1994,2292
gtm,1995,2313
gtm,1996,2336
gtm,1997,2370
gtm,1998,2407
gtm,1999,2441
gtm,2000,2481
gtm,2001,2553
gtm,2002,2649
gtm,2003,2757
gtm,2004,2862
gtm,2005,2944
gtm,2006,2992
gtm,2007,2987
gtm,2008,2943
gtm,2009,2883
gtm,2010,2825
gtm,2011,2787
gtm,2012,2770
gtm,2013,2781
gtm,2014,2821
gtm,2015,2880
gtm,2016,2940
gtm,2017,2992
gtm,2018,3030
gtm,2019,3062
gtm,2020,3086
gin,1990,1738
gin,1991,1801
gin,1992,1863
gin,1993,1926
gin,1994,1999
gin,1995,2077
gin,1996,2163
gin,1997,2257
gin,1998,2356
gin,1999,2458
gin,2000,2571
gin,2001,2660
gin,2002,2749
gin,2003,2847
gin,2004,2952
gin,2005,3065
gin,2006,3161
gin,2007,3268
gin,2008,3379
gin,2009,3487
gin,2010,3612
gin,2011,3728
gin,2012,3842
gin,2013,3952
gin,2014,4074
gin,2015,4194
gin,2016,4328
gin,2017,4449
gin,2018,4580
gin,2019,4714
gin,2020,4823
gnb,1990,392
gnb,1991,399
gnb,1992,408
gnb,1993,418
gnb,1994,429
gnb,1995,439
gnb,1996,446
gnb,1997,509
gnb,1998,731
gnb,1999,659
gnb,2000,476
gnb,2001,484
gnb,2002,493
gnb,2003,502
gnb,2004,509
gnb,2005,514
gnb,2006,516
gnb,2007,516
gnb,2008,515
gnb,2009,513
gnb,2010,511
gnb,2011,509
gnb,2012,507
gnb,2013,506
gnb,2014,506
gnb,2015,505
gnb,2016,503
gnb,2017,501
gnb,2018,499
gnb,2019,497
gnb,2020,496
guy,1990,143
guy,1991,142
guy,1992,142
guy,1993,142
guy,1994,145
guy,1995,149
guy,1996,155
guy,1997,160
guy,1998,162
guy,1999,161
guy,2000,157
guy,2001,150
guy,2002,143
guy,2003,135
guy,2004,127
guy,2005,120
guy,2006,120
guy,2007,118
guy,2008,116
guy,2009,115
guy,2010,117
guy,2011,124
guy,2012,136
guy,2013,150
guy,2014,164
guy,2015,174
guy,2016,180
guy,2017,183
guy,2018,182
guy,2019,180
guy,2020,176
hti,1990,2897
hti,1991,2831
hti,1992,2764
hti,1993,2698
hti,1994,2648
hti,1995,2626
hti,1996,2609
hti,1997,2610
hti,1998,2628
hti,1999,2659
hti,2000,2696
hti,2001,2736
hti,2002,2785
hti,2003,2836
hti,2004,2868
hti,2005,2882
hti,2006,2866
hti,2007,2838
hti,2008,2794
hti,2009,2750
hti,2010,19689
hti,2011,2664
hti,2012,2623
hti,2013,2581
hti,2014,2551
hti,2015,2517
hti,2016,2481
hti,2017,2452
hti,2018,2421
hti,2019,2410
hti,2020,2400
hnd,1990,1043
hnd,1991,1049
hnd,1992,1054
hnd,1993,1058
hnd,1994,1065
hnd,1995,1075
hnd,1996,1087
hnd,1997,1100
hnd,1998,1622
hnd,1999,1127
hnd,2000,1138
hnd,2001,1146
hnd,2002,1153
hnd,2003,1159
hnd,2004,1163
hnd,2005,1165
hnd,2006,1167
hnd,2007,1167
hnd,2008,1165
hnd,2009,1163
hnd,2010,1162
hnd,2011,1163
hnd,2012,1164
hnd,2013,1167
hnd,2014,1172
hnd,2015,1177
hnd,2016,1188
hnd,2017,1199
hnd,2018,1208
hnd,2019,1212
hnd,2020,1210
hun,1990,697
hun,1991,692
hun,1992,672
hun,1993,641
hun,1994,609
hun,1995,582
hun,1996,564
hun,1997,557
hun,1998,555
hun,1999,548
hun,2000,529
hun,2001,503
hun,2002,467
hun,2003,428
hun,2004,392
hun,2005,366
hun,2006,342
hun,2007,323
hun,2008,307
hun,2009,292
hun,2010,278
hun,2011,269
hun,2012,263
hun,2013,260
hun,2014,257
hun,2015,252
hun,2016,246
hun,2017,236
hun,2018,226
hun,2019,216
hun,2020,210
isl,1990,14
isl,1991,14
isl,1992,13
isl,1993,13
isl,1994,13
isl,1995,13
isl,1996,13
isl,1997,13
isl,1998,13
isl,1999,13
isl,2000,13
isl,2001,13
isl,2002,13
isl,2003,12
isl,2004,12
isl,2005,12
isl,2006,11
isl,2007,11
isl,2008,11
isl,2009,10
isl,2010,10
isl,2011,9
isl,2012,9
isl,2013,9
isl,2014,9
isl,2015,9
isl,2016,8
isl,2017,8
isl,2018,7
isl,2019,7
isl,2020,6
ind,1990,228949
ind,1991,225345
ind,1992,222763
ind,1993,221206
ind,1994,220335
ind,1995,220233
ind,1996,220513
ind,1997,220901
ind,1998,221285
ind,1999,221829
ind,2000,222483
ind,2001,222915
ind,2002,223376
ind,2003,223632
ind,2004,223207
ind,2005,221787
ind,2006,219329
ind,2007,215922
ind,2008,211411
ind,2009,206098
ind,2010,200229
ind,2011,193722
ind,2012,186746
ind,2013,179744
ind,2014,172786
ind,2015,166077
ind,2016,160066
ind,2017,155211
ind,2018,151662
ind,2019,149307
ind,2020,147741
idn,1990,22391
idn,1991,22405
idn,1992,22378
idn,1993,22362
idn,1994,22406
idn,1995,22517
idn,1996,22698
idn,1997,22950
idn,1998,23293
idn,1999,23655
idn,2000,24050
idn,2001,24341
idn,2002,24476
idn,2003,24443
idn,2004,34325
idn,2005,23995
idn,2006,24197
idn,2007,24184
idn,2008,23884
idn,2009,23339
idn,2010,22756
idn,2011,22547
idn,2012,22479
idn,2013,22526
idn,2014,22531
idn,2015,22610
idn,2016,22697
idn,2017,22779
idn,2018,22988
idn,2019,23112
idn,2020,23167
irn,1990,11582
irn,1991,8715
irn,1992,8419
irn,1993,8177
irn,1994,8008
irn,1995,7950
irn,1996,8059
irn,1997,8244
irn,1998,8533
irn,1999,8890
irn,2000,9331
irn,2001,9790
irn,2002,10325
irn,2003,13336
irn,2004,11535
irn,2005,12154
irn,2006,12765
irn,2007,13349
irn,2008,13682
irn,2009,13521
irn,2010,12837
irn,2011,11745
irn,2012,10438
irn,2013,9190
irn,2014,8200
irn,2015,7478
irn,2016,6979
irn,2017,6600
irn,2018,6303
irn,2019,6043
irn,2020,5828
irq,1990,1924
irq,1991,1995
irq,1992,2056
irq,1993,2111
irq,1994,2167
irq,1995,2224
irq,1996,2288
irq,1997,2350
irq,1998,2411
irq,1999,2465
irq,2000,2512
irq,2001,2548
irq,2002,2579
irq,2003,2607
irq,2004,2631
irq,2005,2654
irq,2006,2653
irq,2007,2651
irq,2008,2655
irq,2009,2672
irq,2010,2706
irq,2011,2799
irq,2012,2900
irq,2013,3545
irq,2014,3094
irq,2015,3175
irq,2016,3223
irq,2017,3267
irq,2018,3307
irq,2019,3923
irq,2020,3361
irl,1990,212
irl,1991,213
irl,1992,217
irl,1993,226
irl,1994,239
irl,1995,254
irl,1996,269
irl,1997,280
irl,1998,284
irl,1999,283
irl,2000,276
irl,2001,271
irl,2002,264
irl,2003,257
irl,2004,248
irl,2005,239
irl,2006,231
irl,2007,221
irl,2008,208
irl,2009,195
irl,2010,181
irl,2011,164
irl,2012,148
irl,2013,133
irl,2014,119
irl,2015,108
irl,2016,101
irl,2017,96
irl,2018,91
irl,2019,88
irl,2020,86
isr,1990,209
isr,1991,218
isr,1992,233
isr,1993,253
isr,1994,275
isr,1995,292
isr,1996,298
isr,1997,297
isr,1998,297
isr,1999,305
isr,2000,320
isr,2001,338
isr,2002,350
isr,2003,341
isr,2004,311
isr,2005,281
isr,2006,262
isr,2007,253
isr,2008,242
isr,2009,227
isr,2010,211
isr,2011,201
isr,2012,195
isr,2013,193
isr,2014,195
isr,2015,198
isr,2016,197
isr,2017,194
isr,2018,191
isr,2019,187
isr,2020,184
ita,1990,3322
ita,1991,3299
ita,1992,3229
ita,1993,3123
ita,1994,2987
ita,1995,2837
ita,1996,2686
ita,1997,2532
ita,1998,2379
ita,1999,2232
ita,2000,2100
ita,2001,1992
ita,2002,1891
ita,2003,1793
ita,2004,1695
ita,2005,1599
ita,2006,1521
ita,2007,1448
ita,2008,1373
ita,2009,1297
ita,2010,1221
ita,2011,1153
ita,2012,1091
ita,2013,1035
ita,2014,985
ita,2015,941
ita,2016,908
ita,2017,880
ita,2018,853
ita,2019,824
ita,2020,798
jam,1990,396
jam,1991,391
jam,1992,386
jam,1993,380
jam,1994,373
jam,1995,366
jam,1996,357
jam,1997,345
jam,1998,333
jam,1999,322
jam,2000,313
jam,2001,310
jam,2002,309
jam,2003,310
jam,2004,310
jam,2005,310
jam,2006,314
jam,2007,318
jam,2008,320
jam,2009,320
jam,2010,321
jam,2011,320
jam,2012,319
jam,2013,317
jam,2014,315
jam,2015,312
jam,2016,309
jam,2017,304
jam,2018,299
jam,2019,291
jam,2020,283
jpn,1990,4736
jpn,1991,4801
jpn,1992,4902
jpn,1993,5002
jpn,1994,5047
jpn,1995,5010
jpn,1996,4894
jpn,1997,4689
jpn,1998,4426
jpn,1999,4166
jpn,2000,3945
jpn,2001,3775
jpn,2002,3649
jpn,2003,3558
jpn,2004,3477
jpn,2005,3387
jpn,2006,3294
jpn,2007,3194
jpn,2008,3086
jpn,2009,2974
jpn,2010,2858
jpn,2011,3241
jpn,2012,2618
jpn,2013,2497
jpn,2014,2383
jpn,2015,2281
jpn,2016,2193
jpn,2017,2120
jpn,2018,2058
jpn,2019,2000
jpn,2020,1942
jor,1990,348
jor,1991,376
jor,1992,404
jor,1993,431
jor,1994,452
jor,1995,466
jor,1996,467
jor,1997,465
jor,1998,461
jor,1999,459
jor,2000,460
jor,2001,464
jor,2002,471
jor,2003,481
jor,2004,491
jor,2005,500
jor,2006,508
jor,2007,516
jor,2008,524
jor,2009,536
jor,2010,550
jor,2011,572
jor,2012,597
jor,2013,623
jor,2014,647
jor,2015,667
jor,2016,680
jor,2017,688
jor,2018,692
jor,2019,694
jor,2020,694
kaz,1990,2246
kaz,1991,2330
kaz,1992,2478
kaz,1993,2670
kaz,1994,2864
kaz,1995,3017
kaz,1996,3115
kaz,1997,3126
kaz,1998,3068
kaz,1999,2982
kaz,2000,2907
kaz,2001,2882
kaz,2002,2902
kaz,2003,2962
kaz,2004,3049
kaz,2005,3136
kaz,2006,3151
kaz,2007,3084
kaz,2008,2946
kaz,2009,2765
kaz,2010,2562
kaz,2011,2340
kaz,2012,2118
kaz,2013,1901
kaz,2014,1697
kaz,2015,1513
kaz,2016,1350
kaz,2017,1213
kaz,2018,1099
kaz,2019,1002
kaz,2020,922
ken,1990,6193
ken,1991,6750
ken,1992,7361
ken,1993,7994
ken,1994,8625
ken,1995,9233
ken,1996,9784
ken,1997,10257
ken,1998,10654
ken,1999,11013
ken,2000,11306
ken,2001,11516
ken,2002,11693
ken,2003,11826
ken,2004,11864
ken,2005,11841
ken,2006,11723
ken,2007,11573
ken,2008,11358
ken,2009,11096
ken,2010,10781
ken,2011,10413
ken,2012,10025
ken,2013,9662
ken,2014,9437
ken,2015,9376
ken,2016,9433
ken,2017,9580
ken,2018,9803
ken,2019,10034
ken,2020,10209
kir,1990,18
kir,1991,17
kir,1992,16
kir,1993,14
kir,1994,13
kir,1995,13
kir,1996,13
kir,1997,13
kir,1998,13
kir,1999,14
kir,2000,14
kir,2001,15
kir,2002,15
kir,2003,16
kir,2004,16
kir,2005,17
kir,2006,18
kir,2007,19
kir,2008,20
kir,2009,21
kir,2010,21
kir,2011,21
kir,2012,20
kir,2013,20
kir,2014,20
kir,2015,20
kir,2016,20
kir,2017,20
kir,2018,20
kir,2019,20
kir,2020,19
prk,1990,3814
prk,1991,4172
prk,1992,4497
prk,1993,4743
prk,1994,4892
prk,1995,4903
prk,1996,4741
prk,1997,4394
prk,1998,3947
prk,1999,3509
prk,2000,3154
prk,2001,2897
prk,2002,2745
prk,2003,2678
prk,2004,2650
prk,2005,2643
prk,2006,2658
prk,2007,2659
prk,2008,2634
prk,2009,2596
prk,2010,2546
prk,2011,2492
prk,2012,2434
prk,2013,2387
prk,2014,2334
prk,2015,2278
prk,2016,2218
prk,2017,2150
prk,2018,2085
prk,2019,2013
prk,2020,1950
kor,1990,4422
kor,1991,4301
kor,1992,4181
kor,1993,4078
kor,1994,4007
kor,1995,3950
kor,1996,3799
kor,1997,3500
kor,1998,3111
kor,1999,2738
kor,2000,2436
kor,2001,2213
kor,2002,2058
kor,2003,1946
kor,2004,1851
kor,2005,1759
kor,2006,1678
kor,2007,1605
kor,2008,1533
kor,2009,1453
kor,2010,1366
kor,2011,1305
kor,2012,1258
kor,2013,1220
kor,2014,1180
kor,2015,1142
kor,2016,1117
kor,2017,1107
kor,2018,1107
kor,2019,1106
kor,2020,1096
kwt,1990,261
kwt,1991,3994
kwt,1992,109
kwt,1993,105
kwt,1994,98
kwt,1995,90
kwt,1996,91
kwt,1997,97
kwt,1998,104
kwt,1999,111
kwt,2000,115
kwt,2001,124
kwt,2002,128
kwt,2003,128
kwt,2004,125
kwt,2005,120
kwt,2006,124
kwt,2007,126
kwt,2008,126
kwt,2009,125
kwt,2010,124
kwt,2011,120
kwt,2012,118
kwt,2013,116
kwt,2014,114
kwt,2015,113
kwt,2016,116
kwt,2017,120
kwt,2018,123
kwt,2019,124
kwt,2020,122
kgz,1990,548
kgz,1991,554
kgz,1992,566
kgz,1993,580
kgz,1994,596
kgz,1995,609
kgz,1996,616
kgz,1997,615
kgz,1998,610
kgz,1999,604
kgz,2000,597
kgz,2001,588
kgz,2002,579
kgz,2003,572
kgz,2004,569
kgz,2005,571
kgz,2006,577
kgz,2007,593
kgz,2008,612
kgz,2009,626
kgz,2010,630
kgz,2011,610
kgz,2012,580
kgz,2013,547
kgz,2014,515
kgz,2015,485
kgz,2016,459
kgz,2017,434
kgz,2018,411
kgz,2019,390
kgz,2020,370
lao,1990,915
lao,1991,939
lao,1992,971
lao,1993,1001
lao,1994,1033
lao,1995,1060
lao,1996,1078
lao,1997,1096
lao,1998,1107
lao,1999,1113
lao,2000,1126
lao,2001,1135
lao,2002,1143
lao,2003,1154
lao,2004,1168
lao,2005,1186
lao,2006,1196
lao,2007,1207
lao,2008,1217
lao,2009,1225
lao,2010,1225
lao,2011,1214
lao,2012,1200
lao,2013,1175
lao,2014,1141
lao,2015,1101
lao,2016,1075
lao,2017,1051
lao,2018,1029
lao,2019,1014
lao,2020,998
lva,1990,306
lva,1991,315
lva,1992,326
lva,1993,337
lva,1994,340
lva,1995,334
lva,1996,321
lva,1997,303
lva,1998,284
lva,1999,268
lva,2000,255
lva,2001,242
lva,2002,231
lva,2003,221
lva,2004,211
lva,2005,202
lva,2006,190
lva,2007,180
lva,2008,169
lva,2009,157
lva,2010,144
lva,2011,131
lva,2012,120
lva,2013,110
lva,2014,101
lva,2015,93
lva,2016,85
lva,2017,76
lva,2018,66
lva,2019,56
lva,2020,50
lbn,1990,2007
lbn,1991,285
lbn,1992,303
lbn,1993,320
lbn,1994,333
lbn,1995,340
lbn,1996,336
lbn,1997,328
lbn,1998,318
lbn,1999,309
lbn,2000,302
lbn,2001,296
lbn,2002,295
lbn,2003,297
lbn,2004,300
lbn,2005,303
lbn,2006,526
lbn,2007,292
lbn,2008,287
lbn,2009,286
lbn,2010,291
lbn,2011,303
lbn,2012,319
lbn,2013,336
lbn,2014,348
lbn,2015,355
lbn,2016,358
lbn,2017,410
lbn,2018,350
lbn,2019,343
lbn,2020,333
lso,1990,533
lso,1991,581
lso,1992,631
lso,1993,686
lso,1994,749
lso,1995,819
lso,1996,899
lso,1997,984
lso,1998,1075
lso,1999,1162
lso,2000,1243
lso,2001,1308
lso,2002,1353
lso,2003,1382
lso,2004,1394
lso,2005,1392
lso,2006,1359
lso,2007,1318
lso,2008,1272
lso,2009,1222
lso,2010,1171
lso,2011,1090
lso,2012,1012
lso,2013,939
lso,2014,875
lso,2015,822
lso,2016,780
lso,2017,748
lso,2018,727
lso,2019,711
lso,2020,703
lbr,1990,3257
lbr,1991,813
lbr,1992,799
lbr,1993,792
lbr,1994,798
lbr,1995,819
lbr,1996,863
lbr,1997,924
lbr,1998,993
lbr,1999,1056
lbr,2000,1107
lbr,2001,1135
lbr,2002,1148
lbr,2003,1547
lbr,2004,1154
lbr,2005,1160
lbr,2006,1168
lbr,2007,1182
lbr,2008,1198
lbr,2009,1209
lbr,2010,1221
lbr,2011,1225
lbr,2012,1230
lbr,2013,1236
lbr,2014,1250
lbr,2015,1426
lbr,2016,1303
lbr,2017,1339
lbr,2018,1381
lbr,2019,1426
lbr,2020,1461
lby,1990,450
lby,1991,462
lby,1992,474
lby,1993,487
lby,1994,498
lby,1995,507
lby,1996,518
lby,1997,528
lby,1998,534
lby,1999,540
lby,2000,543
lby,2001,548
lby,2002,551
lby,2003,551
lby,2004,547
lby,2005,541
lby,2006,531
lby,2007,520
lby,2008,509
lby,2009,496
lby,2010,482
lby,2011,463
lby,2012,443
lby,2013,424
lby,2014,406
lby,2015,391
lby,2016,380
lby,2017,372
lby,2018,366
lby,2019,361
lby,2020,356
ltu,1990,407
ltu,1991,428
ltu,1992,449
ltu,1993,465
ltu,1994,471
ltu,1995,466
ltu,1996,450
ltu,1997,428
ltu,1998,405
ltu,1999,385
ltu,2000,371
ltu,2001,362
ltu,2002,355
ltu,2003,350
ltu,2004,346
ltu,2005,341
ltu,2006,332
ltu,2007,320
ltu,2008,304
ltu,2009,286
ltu,2010,266
ltu,2011,246
ltu,2012,226
ltu,2013,209
ltu,2014,191
ltu,2015,172
ltu,2016,153
ltu,2017,134
ltu,2018,115
ltu,2019,98
ltu,2020,85
lux,1990,31
lux,1991,30
lux,1992,29
lux,1993,28
lux,1994,26
lux,1995,24
lux,1996,23
lux,1997,21
lux,1998,20
lux,1999,18
lux,2000,17
lux,2001,16
lux,2002,15
lux,2003,14
lux,2004,14
lux,2005,13
lux,2006,13
lux,2007,13
lux,2008,13
lux,2009,12
lux,2010,11
lux,2011,11
lux,2012,11
lux,2013,10
lux,2014,10
lux,2015,9
lux,2016,9
lux,2017,9
lux,2018,8
lux,2019,8
lux,2020,8
mdg,1990,3661
mdg,1991,3688
mdg,1992,3724
mdg,1993,3776
mdg,1994,3823
mdg,1995,3878
mdg,1996,3935
mdg,1997,3998
mdg,1998,4058
mdg,1999,4117
mdg,2000,4185
mdg,2001,4244
mdg,2002,4311
mdg,2003,4389
mdg,2004,4457
mdg,2005,4541
mdg,2006,4609
mdg,2007,4684
mdg,2008,4757
mdg,2009,4848
mdg,2010,4963
mdg,2011,5085
mdg,2012,5198
mdg,2013,5323
mdg,2014,5453
mdg,2015,5609
mdg,2016,5747
mdg,2017,5905
mdg,2018,6065
mdg,2019,6186
mdg,2020,6320
mwi,1990,3680
mwi,1991,3938
mwi,1992,4199
mwi,1993,4464
mwi,1994,4746
mwi,1995,5049
mwi,1996,5352
mwi,1997,5629
mwi,1998,5866
mwi,1999,5995
mwi,2000,6015
mwi,2001,5920
mwi,2002,5763
mwi,2003,5586
mwi,2004,5434
mwi,2005,5332
mwi,2006,5246
mwi,2007,5202
mwi,2008,5176
mwi,2009,5147
mwi,2010,5098
mwi,2011,4986
mwi,2012,4865
mwi,2013,4725
mwi,2014,4584
mwi,2015,4466
mwi,2016,4360
mwi,2017,4270
mwi,2018,4199
mwi,2019,4169
mwi,2020,4182
mys,1990,2085
mys,1991,2063
mys,1992,2069
mys,1993,2108
mys,1994,2160
mys,1995,2203
mys,1996,2240
mys,1997,2246
mys,1998,2225
mys,1999,2200
mys,2000,2187
mys,2001,2222
mys,2002,2252
mys,2003,2258
mys,2004,2239
mys,2005,2204
mys,2006,2198
mys,2007,2212
mys,2008,2238
mys,2009,2256
mys,2010,2257
mys,2011,2215
mys,2012,2169
mys,2013,2132
mys,2014,2105
mys,2015,2091
mys,2016,2084
mys,2017,2076
mys,2018,2060
mys,2019,2036
mys,2020,2004
mdv,1990,28
mdv,1991,26
mdv,1992,24
mdv,1993,23
mdv,1994,21
mdv,1995,20
mdv,1996,19
mdv,1997,18
mdv,1998,17
mdv,1999,17
mdv,2000,16
mdv,2001,17
mdv,2002,18
mdv,2003,19
mdv,2004,27
mdv,2005,20
mdv,2006,21
mdv,2007,22
mdv,2008,23
