year,country,sp_dyn_imrt_in
2001,bgd,61.4
2002,bgd,58.6
2003,bgd,55.9
2004,bgd,53.4
2005,bgd,50.8
2006,bgd,48.4
2007,bgd,45.9
2008,bgd,43.6
2009,bgd,41.3
2010,bgd,39.2
2011,bgd,37.2
2012,bgd,35.3
2013,bgd,33.5
2014,bgd,32.1
2015,bgd,30.7
1960,brb,69.5
1961,brb,65.0
1962,brb,61.2
1963,brb,57.6
1964,brb,54.4
1965,brb,51.7
1966,brb,49.2
1967,brb,47.1
1968,brb,45.1
1969,brb,43.1
1970,brb,41.1
1971,brb,39.2
1972,brb,37.3
1973,brb,35.4
1974,brb,33.6
1975,brb,31.8
1976,brb,30.0
1977,brb,28.3
1978,brb,26.7
1979,brb,25.2
1980,brb,23.8
1981,brb,22.6
1982,brb,21.6
1983,brb,20.8
1984,brb,20.1
1985,brb,19.5
1986,brb,18.8
1987,brb,18.1
1988,brb,17.3
1989,brb,16.7
1990,brb,16.0
1991,brb,15.4
1992,brb,14.9
1993,brb,14.5
1994,brb,14.1
1995,brb,14.0
1996,brb,13.9
1997,brb,14.0
1998,brb,14.2
1999,brb,14.5
2000,brb,14.8
2001,brb,15.1
2002,brb,15.3
2003,brb,15.3
2004,brb,15.3
2005,brb,15.1
2006,brb,14.9
2007,brb,14.5
2008,brb,14.2
2009,brb,13.9
2010,brb,13.6
2011,brb,13.3
2012,brb,13.0
2013,brb,12.7
2014,brb,12.3
2015,brb,12.0
1980,blr,19.4
1981,blr,18.5
1982,blr,17.7
1983,blr,17.0
1984,blr,16.5
1985,blr,16.0
1986,blr,15.4
1987,blr,14.8
1988,blr,14.2
1989,blr,13.8
1990,blr,13.5
1991,blr,13.5
1992,blr,13.6
1993,blr,13.8
1994,blr,14.1
1995,blr,14.4
1996,blr,14.4
1997,blr,14.2
1998,blr,13.6
1999,blr,12.6
2000,blr,11.4
2001,blr,10.3
2002,blr,9.3
2003,blr,8.6
2004,blr,7.9
2005,blr,7.4
2006,blr,6.8
2007,blr,6.2
2008,blr,5.6
2009,blr,5.1
2010,blr,4.7
2011,blr,4.3
2012,blr,4.0
2013,blr,3.8
2014,blr,3.5
2015,blr,3.4
1960,bel,29.5
1961,bel,28.1
1962,bel,27.0
1963,bel,26.0
1964,bel,25.0
1965,bel,24.1
1966,bel,23.3
1967,bel,22.5
1968,bel,21.9
1969,bel,21.3
1970,bel,20.6
1971,bel,19.7
1972,bel,18.7
1973,bel,17.7
1974,bel,16.7
1975,bel,15.8
1976,bel,14.9
1977,bel,14.1
1978,bel,13.5
1979,bel,12.8
1980,bel,12.2
1981,bel,11.7
1982,bel,11.2
1983,bel,10.7
1984,bel,10.2
1985,bel,9.9
1986,bel,9.5
1987,bel,9.2
1988,bel,8.9
1989,bel,8.6
1990,bel,8.3
1991,bel,8.0
1992,bel,7.6
1993,bel,7.2
1994,bel,6.8
1995,bel,6.3
1996,bel,5.9
1997,bel,5.5
1998,bel,5.2
1999,bel,4.9
2000,bel,4.8
2001,bel,4.6
2002,bel,4.4
2003,bel,4.2
2004,bel,4.2
2005,bel,4.1
2006,bel,4.0
2007,bel,3.9
2008,bel,3.8
2009,bel,3.7
2010,bel,3.6
2011,bel,3.5
2012,bel,3.5
2013,bel,3.4
2014,bel,3.4
2015,bel,3.3
1967,blz,78.2
1968,blz,75.5
1969,blz,72.8
1970,blz,70.3
1971,blz,67.9
1972,blz,65.4
1973,blz,63.2
1974,blz,61.2
1975,blz,59.2
1976,blz,57.3
1977,blz,55.6
1978,blz,53.8
1979,blz,52.2
1980,blz,50.5
1981,blz,49.0
1982,blz,47.3
1983,blz,45.6
1984,blz,43.8
1985,blz,41.9
1986,blz,39.9
1987,blz,37.9
1988,blz,35.9
1989,blz,34.0
1990,blz,32.2
1991,blz,30.4
1992,blz,28.8
1993,blz,27.4
1994,blz,26.1
1995,blz,25.1
1996,blz,24.1
1997,blz,23.3
1998,blz,22.5
1999,blz,21.8
2000,blz,21.1
2001,blz,20.5
2002,blz,19.9
2003,blz,19.4
2004,blz,18.9
2005,blz,18.5
2006,blz,18.0
2007,blz,17.6
2008,blz,17.2
2009,blz,16.7
2010,blz,16.3
2011,blz,15.9
2012,blz,15.5
2013,blz,15.1
2014,blz,14.6
2015,blz,14.2
1960,ben,186.9
1961,ben,183.9
1962,ben,180.6
1963,ben,177.1
1964,ben,173.6
1965,ben,170.2
1966,ben,166.8
1967,ben,164.0
1968,ben,161.5
1969,ben,159.2
1970,ben,157.1
1971,ben,154.9
1972,ben,152.5
1973,ben,149.8
1974,ben,146.8
1975,ben,143.5
1976,ben,140.1
1977,ben,136.7
1978,ben,133.6
1979,ben,130.9
1980,ben,128.7
1981,ben,126.6
1982,ben,124.7
1983,ben,122.8
1984,ben,120.9
1985,ben,118.9
1986,ben,116.9
1987,ben,114.8
1988,ben,112.6
1989,ben,110.4
1990,ben,108.0
1991,ben,105.6
1992,ben,103.2
1993,ben,100.9
1994,ben,98.9
1995,ben,97.2
1996,ben,95.6
1997,ben,94.2
1998,ben,92.7
1999,ben,91.1
2000,ben,89.3
2001,ben,87.4
2002,ben,85.2
2003,ben,83.0
2004,ben,80.8
2005,ben,78.8
2006,ben,76.9
2007,ben,75.2
2008,ben,73.7
2009,ben,72.3
2010,ben,71.0
2011,ben,69.8
2012,ben,68.5
2013,ben,67.2
2014,ben,65.7
2015,ben,64.2
1969,btn,186.0
1970,btn,181.2
1971,btn,176.2
1972,btn,171.2
1973,btn,166.4
1974,btn,161.6
1975,btn,157.1
1976,btn,152.4
1977,btn,147.8
1978,btn,143.3
1979,btn,138.8
1980,btn,134.3
1981,btn,130.0
1982,btn,125.6
1983,btn,121.1
1984,btn,117.0
1985,btn,112.9
1986,btn,108.9
1987,btn,104.9
1988,btn,101.0
1989,btn,97.1
1990,btn,93.3
1991,btn,89.6
1992,btn,85.9
1993,btn,82.4
1994,btn,78.8
1995,btn,75.3
1996,btn,71.8
1997,btn,68.4
1998,btn,65.2
1999,btn,62.0
2000,btn,59.0
2001,btn,56.1
2002,btn,53.3
2003,btn,50.6
2004,btn,47.9
2005,btn,45.3
2006,btn,42.8
2007,btn,40.4
2008,btn,38.2
2009,btn,36.1
2010,btn,34.1
2011,btn,32.3
2012,btn,30.8
2013,btn,29.5
2014,btn,28.3
2015,btn,27.2
1960,bol,173.4
1961,bol,170.5
1962,bol,167.7
1963,bol,165.0
1964,bol,162.2
1965,bol,159.4
1966,bol,156.5
1967,bol,153.6
1968,bol,150.6
1969,bol,147.5
1970,bol,144.4
1971,bol,141.3
1972,bol,138.0
1973,bol,134.7
1974,bol,131.3
1975,bol,127.9
1976,bol,124.5
1977,bol,121.3
1978,bol,118.1
1979,bol,115.1
1980,bol,112.3
1981,bol,109.7
1982,bol,107.2
1983,bol,104.7
1984,bol,102.1
1985,bol,99.5
1986,bol,96.8
1987,bol,94.0
1988,bol,91.2
1989,bol,88.4
1990,bol,85.6
1991,bol,82.9
1992,bol,80.2
1993,bol,77.5
1994,bol,74.8
1995,bol,72.2
1996,bol,69.5
1997,bol,66.8
1998,bol,64.1
1999,bol,61.4
2000,bol,58.8
2001,bol,56.2
2002,bol,53.7
2003,bol,51.2
2004,bol,48.8
2005,bol,46.6
2006,bol,44.4
2007,bol,42.2
2008,bol,40.2
2009,bol,38.4
2010,bol,36.8
2011,bol,35.3
2012,bol,34.0
2013,bol,32.8
2014,bol,31.7
2015,bol,30.6
1984,bih,26.2
1985,bih,24.1
1986,bih,22.1
1987,bih,20.4
1988,bih,18.8
1989,bih,17.4
1990,bih,16.2
1991,bih,15.1
1992,bih,14.7
1993,bih,14.2
1994,bih,12.9
1995,bih,12.3
1996,bih,11.0
1997,bih,10.1
1998,bih,9.3
1999,bih,8.6
2000,bih,7.9
2001,bih,7.5
2002,bih,7.2
2003,bih,7.0
2004,bih,7.0
2005,bih,7.1
2006,bih,7.2
2007,bih,7.1
2008,bih,7.0
2009,bih,6.7
2010,bih,6.4
2011,bih,6.2
2012,bih,5.9
2013,bih,5.6
2014,bih,5.4
2015,bih,5.1
1960,bwa,115.5
1961,bwa,112.2
1962,bwa,109.0
1963,bwa,105.8
1964,bwa,102.8
1965,bwa,99.8
1966,bwa,97.0
1967,bwa,94.1
1968,bwa,91.2
1969,bwa,88.3
1970,bwa,85.3
1971,bwa,82.2
1972,bwa,79.1
1973,bwa,75.9
1974,bwa,72.7
1975,bwa,69.5
1976,bwa,66.3
1977,bwa,63.2
1978,bwa,60.2
1979,bwa,57.4
1980,bwa,54.7
1981,bwa,52.3
1982,bwa,50.0
1983,bwa,47.9
1984,bwa,46.0
1985,bwa,44.4
1986,bwa,43.0
1987,bwa,42.0
1988,bwa,41.4
1989,bwa,41.3
1990,bwa,41.8
1991,bwa,42.9
1992,bwa,44.2
1993,bwa,45.7
1994,bwa,47.3
1995,bwa,48.9
1996,bwa,50.2
1997,bwa,51.3
1998,bwa,52.0
1999,bwa,53.1
2000,bwa,52.4
2001,bwa,51.4
2002,bwa,50.3
2003,bwa,49.8
2004,bwa,49.1
2005,bwa,44.8
2006,bwa,43.8
2007,bwa,45.5
2008,bwa,45.3
2009,bwa,42.3
2010,bwa,39.8
2011,bwa,39.9
2012,bwa,38.2
2013,bwa,36.4
2014,bwa,35.6
2015,bwa,34.8
1960,bra,129.4
1961,bra,126.1
1962,bra,122.9
1963,bra,119.9
1964,bra,117.1
1965,bra,114.5
1966,bra,112.1
1967,bra,109.8
1968,bra,107.4
1969,bra,105.0
1970,bra,102.5
1971,bra,100.0
1972,bra,97.4
1973,bra,94.9
1974,bra,92.3
1975,bra,89.8
1976,bra,87.3
1977,bra,84.7
1978,bra,82.0
1979,bra,79.0
1980,bra,75.9
1981,bra,72.7
1982,bra,69.7
1983,bra,66.7
1984,bra,64.0
1985,bra,61.4
1986,bra,59.0
1987,bra,56.8
1988,bra,54.8
1989,bra,52.8
1990,bra,50.9
1991,bra,48.9
1992,bra,46.8
1993,bra,44.6
1994,bra,42.2
1995,bra,39.7
1996,bra,37.2
1997,bra,34.8
1998,bra,32.4
1999,bra,30.2
2000,bra,28.1
2001,bra,26.1
2002,bra,24.3
2003,bra,22.5
2004,bra,21.0
2005,bra,19.5
2006,bra,18.2
2007,bra,17.1
2008,bra,16.2
2009,bra,15.4
2010,bra,14.8
2011,bra,14.4
2012,bra,14.3
2013,bra,14.3
2014,bra,14.4
2015,bra,14.6
1982,brn,12.5
1983,brn,12.1
1984,brn,11.6
1985,brn,11.2
1986,brn,10.7
1987,brn,10.3
1988,brn,10.0
1989,brn,9.7
1990,brn,9.4
1991,brn,9.2
1992,brn,9.0
1993,brn,8.8
1994,brn,8.5
1995,brn,8.3
1996,brn,8.1
1997,brn,7.9
1998,brn,7.8
1999,brn,7.6
2000,brn,7.6
2001,brn,7.5
2002,brn,7.5
2003,brn,7.4
2004,brn,7.4
2005,brn,7.3
2006,brn,7.3
2007,brn,7.3
2008,brn,7.4
2009,brn,7.5
2010,brn,7.7
2011,brn,7.8
2012,brn,8.1
2013,brn,8.3
2014,brn,8.5
2015,brn,8.6
1963,bgr,40.6
1964,bgr,39.9
1965,bgr,39.4
1966,bgr,39.0
1967,bgr,38.4
1968,bgr,37.3
1969,bgr,35.8
1970,bgr,34.1
1971,bgr,32.6
1972,bgr,31.6
1973,bgr,31.1
1974,bgr,30.5
1975,bgr,29.8
1976,bgr,29.0
1977,bgr,28.1
1978,bgr,26.8
1979,bgr,25.7
1980,bgr,24.5
1981,bgr,23.4
1982,bgr,22.5
1983,bgr,21.7
1984,bgr,20.7
1985,bgr,19.7
1986,bgr,18.8
1987,bgr,18.2
1988,bgr,17.8
1989,bgr,17.9
1990,bgr,18.4
1991,bgr,18.8
1992,bgr,19.1
1993,bgr,19.2
1994,bgr,19.3
1995,bgr,19.4
1996,bgr,19.5
1997,bgr,19.4
1998,bgr,19.2
1999,bgr,18.6
2000,bgr,17.9
2001,bgr,17.1
2002,bgr,16.3
2003,bgr,15.5
2004,bgr,14.6
2005,bgr,13.6
2006,bgr,12.9
2007,bgr,12.3
2008,bgr,11.8
2009,bgr,11.5
2010,bgr,11.2
2011,bgr,10.9
2012,bgr,10.5
2013,bgr,10.1
2014,bgr,9.7
2015,bgr,9.3
1960,bfa,161.3
1961,bfa,159.4
1962,bfa,157.5
1963,bfa,155.8
1964,bfa,154.3
1965,bfa,153.0
1966,bfa,151.8
1967,bfa,150.9
1968,bfa,150.2
1969,bfa,149.7
1970,bfa,149.3
1971,bfa,148.5
1972,bfa,147.1
1973,bfa,144.6
1974,bfa,141.0
1975,bfa,136.6
1976,bfa,131.9
1977,bfa,127.4
1978,bfa,123.4
1979,bfa,120.2
1980,bfa,117.6
1981,bfa,115.6
1982,bfa,113.9
1983,bfa,112.4
1984,bfa,110.8
1985,bfa,109.0
1986,bfa,107.1
1987,bfa,105.3
1988,bfa,103.8
1989,bfa,102.9
1990,bfa,102.5
1991,bfa,102.3
1992,bfa,102.4
1993,bfa,102.4
1994,bfa,102.1
1995,bfa,101.4
1996,bfa,100.5
1997,bfa,99.4
1998,bfa,98.3
1999,bfa,97.3
2000,bfa,96.2
2001,bfa,95.0
2002,bfa,93.4
2003,bfa,91.4
2004,bfa,88.9
2005,bfa,86.0
2006,bfa,82.7
2007,bfa,79.2
2008,bfa,75.8
2009,bfa,72.5
2010,bfa,69.7
2011,bfa,67.3
2012,bfa,65.4
2013,bfa,63.7
2014,bfa,62.2
2015,bfa,60.9
1964,bdi,142.8
1965,bdi,143.6
1966,bdi,144.5
1967,bdi,145.3
1968,bdi,145.9
1969,bdi,146.2
1970,bdi,146.4
1971,bdi,146.3
1972,bdi,146.2
1973,bdi,146.1
1974,bdi,146.0
1975,bdi,145.7
1976,bdi,144.8
1977,bdi,143.0
1978,bdi,140.0
1979,bdi,136.0
1980,bdi,131.1
1981,bdi,125.8
1982,bdi,120.3
1983,bdi,115.0
1984,bdi,110.6
1985,bdi,106.9
1986,bdi,104.5
1987,bdi,103.3
1988,bdi,103.0
1989,bdi,103.3
1990,bdi,103.9
1991,bdi,104.5
1992,bdi,104.8
1993,bdi,104.8
1994,bdi,104.3
1995,bdi,103.2
1996,bdi,101.7
1997,bdi,100.0
1998,bdi,97.9
1999,bdi,95.7
2000,bdi,93.4
2001,bdi,91.0
2002,bdi,88.6
2003,bdi,85.8
2004,bdi,82.9
2005,bdi,79.7
2006,bdi,76.2
2007,bdi,72.7
2008,bdi,69.3
2009,bdi,66.4
2010,bdi,63.8
2011,bdi,61.6
2012,bdi,59.5
2013,bdi,57.6
2014,bdi,55.8
2015,bdi,54.1
1969,cpv,121.4
1970,cpv,112.4
1971,cpv,104.2
1972,cpv,96.5
1973,cpv,89.6
1974,cpv,83.4
1975,cpv,78.0
1976,cpv,73.3
1977,cpv,69.5
1978,cpv,66.4
1979,cpv,64.1
1980,cpv,62.6
1981,cpv,61.6
1982,cpv,60.9
1983,cpv,60.3
1984,cpv,59.4
1985,cpv,58.0
1986,cpv,56.2
1987,cpv,54.0
1988,cpv,51.8
1989,cpv,49.7
1990,cpv,48.2
1991,cpv,47.0
1992,cpv,46.3
1993,cpv,45.8
1994,cpv,45.1
1995,cpv,43.7
1996,cpv,41.6
1997,cpv,38.8
1998,cpv,35.5
1999,cpv,32.1
2000,cpv,29.1
2001,cpv,26.7
2002,cpv,24.9
2003,cpv,23.8
2004,cpv,23.3
2005,cpv,23.2
2006,cpv,23.4
2007,cpv,23.6
2008,cpv,23.6
2009,cpv,23.6
2010,cpv,23.3
2011,cpv,22.9
2012,cpv,22.4
2013,cpv,21.9
2014,cpv,21.3
2015,cpv,20.7
1975,khm,178.2
1976,khm,166.4
1977,khm,155.4
1978,khm,143.3
1979,khm,130.0
1980,khm,117.3
1981,khm,106.5
1982,khm,98.1
1983,khm,92.3
1984,khm,89.0
1985,khm,87.5
1986,khm,86.6
1987,khm,86.0
1988,khm,85.6
1989,khm,85.5
1990,khm,85.4
1991,khm,85.5
1992,khm,85.7
1993,khm,86.2
1994,khm,86.9
1995,khm,87.6
1996,khm,88.2
1997,khm,88.2
1998,khm,87.1
1999,khm,84.5
2000,khm,80.4
2001,khm,74.7
2002,khm,68.3
2003,khm,62.3
2004,khm,57.4
2005,khm,53.3
2006,khm,49.8
2007,khm,46.5
2008,khm,43.3
2009,khm,40.0
2010,khm,36.7
2011,khm,33.6
2012,khm,30.7
2013,khm,28.3
2014,khm,26.3
2015,khm,24.6
1960,cmr,166.9
1961,cmr,163.3
1962,cmr,160.5
1963,cmr,158.1
1964,cmr,155.5
1965,cmr,152.2
1966,cmr,148.1
1967,cmr,143.1
1968,cmr,137.3
1969,cmr,131.5
1970,cmr,126.2
1971,cmr,121.6
1972,cmr,118.2
1973,cmr,116.0
1974,cmr,114.7
1975,cmr,114.3
1976,cmr,114.2
1977,cmr,113.9
1978,cmr,113.0
1979,cmr,111.4
1980,cmr,109.2
1981,cmr,106.3
1982,cmr,103.1
1983,cmr,99.5
1984,cmr,95.8
1985,cmr,92.4
1986,cmr,89.4
1987,cmr,87.2
1988,cmr,85.8
1989,cmr,85.2
1990,cmr,85.6
1991,cmr,86.7
1992,cmr,88.2
1993,cmr,89.9
1994,cmr,91.5
1995,cmr,93.0
1996,cmr,94.1
1997,cmr,94.7
1998,cmr,94.7
1999,cmr,93.8
2000,cmr,91.9
2001,cmr,89.3
2002,cmr,86.2
2003,cmr,83.1
2004,cmr,80.3
2005,cmr,77.8
2006,cmr,75.3
2007,cmr,73.1
2008,cmr,70.8
2009,cmr,68.8
2010,cmr,66.2
2011,cmr,64.4
2012,cmr,62.4
2013,cmr,60.4
2014,cmr,58.6
2015,cmr,57.1
1960,can,27.8
1961,can,27.0
1962,can,26.0
1963,can,25.1
1964,can,24.0
1965,can,23.1
1966,can,22.1
1967,can,21.2
1968,can,20.2
1969,can,19.4
1970,can,18.5
1971,can,17.7
1972,can,16.7
1973,can,15.9
1974,can,15.0
1975,can,14.2
1976,can,13.3
1977,can,12.5
1978,can,11.8
1979,can,11.0
1980,can,10.3
1981,can,9.7
1982,can,9.2
1983,can,8.7
1984,can,8.3
1985,can,8.0
1986,can,7.7
1987,can,7.5
1988,can,7.2
1989,can,7.1
1990,can,6.8
1991,can,6.6
1992,can,6.4
1993,can,6.1
1994,can,6.0
1995,can,5.7
1996,can,5.6
1997,can,5.4
1998,can,5.4
1999,can,5.3
2000,can,5.2
2001,can,5.3
2002,can,5.3
2003,can,5.2
2004,can,5.2
2005,can,5.3
2006,can,5.2
2007,can,5.1
2008,can,5.0
2009,can,5.0
2010,can,4.9
2011,can,4.7
2012,can,4.7
2013,can,4.6
2014,can,4.4
2015,can,4.3
1960,caf,165.5
1961,caf,162.9
1962,caf,160.4
1963,caf,157.6
1964,caf,154.7
1965,caf,151.7
1966,caf,148.6
1967,caf,145.6
1968,caf,142.6
1969,caf,139.8
1970,caf,137.0
1971,caf,134.5
1972,caf,132.1
1973,caf,129.9
1974,caf,127.9
1975,caf,126.0
1976,caf,124.2
1977,caf,122.6
1978,caf,121.0
1979,caf,119.6
1980,caf,118.4
1981,caf,117.4
1982,caf,116.7
1983,caf,116.2
1984,caf,115.9
1985,caf,115.7
1986,caf,115.6
1987,caf,115.5
1988,caf,115.4
1989,caf,115.4
1990,caf,115.3
1991,caf,115.2
1992,caf,115.1
1993,caf,115.2
1994,caf,115.4
1995,caf,115.4
1996,caf,115.4
1997,caf,115.1
1998,caf,114.7
1999,caf,114.2
2000,caf,113.6
2001,caf,112.9
2002,caf,112.1
2003,caf,111.3
2004,caf,110.4
2005,caf,109.3
2006,caf,108.1
2007,caf,106.9
2008,caf,105.5
2009,caf,103.6
2010,caf,101.7
2011,caf,99.7
2012,caf,97.7
2013,caf,96.1
2014,caf,93.5
2015,caf,91.5
1972,tcd,131.8
1973,tcd,131.2
1974,tcd,130.6
1975,tcd,130.0
1976,tcd,129.4
1977,tcd,128.8
1978,tcd,128.1
1979,tcd,127.4
1980,tcd,126.6
1981,tcd,125.7
1982,tcd,124.8
1983,tcd,123.8
1984,tcd,122.7
1985,tcd,121.5
1986,tcd,120.4
1987,tcd,119.3
1988,tcd,118.1
1989,tcd,117.0
1990,tcd,115.8
1991,tcd,114.7
1992,tcd,113.7
1993,tcd,112.6
1994,tcd,111.7
1995,tcd,110.9
1996,tcd,110.0
1997,tcd,109.1
1998,tcd,108.0
1999,tcd,106.9
2000,tcd,105.7
2001,tcd,104.6
2002,tcd,103.4
2003,tcd,102.3
2004,tcd,101.3
2005,tcd,100.4
2006,tcd,99.4
2007,tcd,98.1
2008,tcd,96.7
2009,tcd,95.1
2010,tcd,93.6
2011,tcd,91.9
2012,tcd,90.2
2013,tcd,88.4
2014,tcd,86.7
2015,tcd,85.0
1960,chl,127.6
1961,chl,121.1
1962,chl,116.7
1963,chl,111.9
1964,chl,105.1
1965,chl,96.5
1966,chl,87.4
1967,chl,79.0
1968,chl,72.7
1969,chl,69.1
1970,chl,67.6
1971,chl,66.7
1972,chl,65.7
1973,chl,63.7
1974,chl,60.4
1975,chl,55.3
1976,chl,48.8
1977,chl,41.7
1978,chl,35.6
1979,chl,31.4
1980,chl,28.2
1981,chl,25.6
1982,chl,22.9
1983,chl,20.8
1984,chl,19.5
1985,chl,18.9
1986,chl,18.6
1987,chl,18.4
1988,chl,18.0
1989,chl,17.1
1990,chl,16.0
1991,chl,14.8
1992,chl,13.7
1993,chl,12.7
1994,chl,11.7
1995,chl,11.0
1996,chl,10.5
1997,chl,10.2
1998,chl,10.1
1999,chl,9.6
2000,chl,9.2
2001,chl,8.7
2002,chl,8.3
2003,chl,8.0
2004,chl,7.9
2005,chl,7.7
2006,chl,7.6
2007,chl,7.6
2008,chl,7.6
2009,chl,7.5
2010,chl,7.6
2011,chl,7.5
2012,chl,7.4
2013,chl,7.3
2014,chl,7.2
2015,chl,7.0
1969,chn,84.1
1970,chn,80.4
1971,chn,76.8
1972,chn,73.3
1973,chn,69.7
1974,chn,66.2
1975,chn,62.6
1976,chn,59.1
1977,chn,55.8
1978,chn,52.9
1979,chn,50.2
1980,chn,48.0
1981,chn,46.1
1982,chn,44.6
1983,chn,43.4
1984,chn,42.6
1985,chn,42.2
1986,chn,42.0
1987,chn,42.0
1988,chn,42.2
1989,chn,42.2
1990,chn,42.1
1991,chn,41.8
1992,chn,41.2
1993,chn,40.2
1994,chn,39.0
1995,chn,37.7
1996,chn,36.4
1997,chn,35.0
1998,chn,33.5
1999,chn,31.9
2000,chn,30.2
2001,chn,28.3
2002,chn,26.2
2003,chn,24.2
2004,chn,22.2
2005,chn,20.3
2006,chn,18.7
2007,chn,17.2
2008,chn,15.8
2009,chn,14.6
2010,chn,13.5
2011,chn,12.5
2012,chn,11.5
2013,chn,10.6
2014,chn,9.8
2015,chn,9.2
1960,col,89.3
1961,col,87.6
1962,col,85.9
1963,col,84.3
1964,col,82.6
1965,col,80.9
1966,col,79.0
1967,col,77.1
1968,col,74.9
1969,col,72.7
1970,col,70.4
1971,col,68.1
1972,col,65.9
1973,col,63.5
1974,col,61.0
1975,col,58.4
1976,col,55.6
1977,col,52.8
1978,col,50.0
1979,col,47.2
1980,col,44.6
1981,col,42.0
1982,col,39.7
1983,col,37.6
1984,col,35.7
1985,col,34.1
1986,col,32.7
1987,col,31.5
1988,col,30.5
1989,col,29.7
1990,col,28.9
1991,col,28.2
1992,col,27.4
1993,col,26.6
1994,col,25.8
1995,col,25.0
1996,col,24.2
1997,col,23.4
1998,col,22.6
1999,col,21.9
2000,col,21.2
2001,col,20.6
2002,col,20.0
2003,col,19.4
2004,col,18.9
2005,col,18.4
2006,col,17.8
2007,col,17.3
2008,col,16.9
2009,col,16.4
2010,col,15.9
2011,col,15.4
2012,col,14.9
2013,col,14.5
2014,col,14.1
2015,col,13.6
1970,com,151.5
1971,com,148.1
1972,com,145.1
1973,com,142.2
1974,com,139.3
1975,com,136.2
1976,com,133.0
1977,com,129.6
1978,com,126.2
1979,com,122.5
1980,com,119.0
1981,com,115.4
1982,com,111.9
1983,com,108.4
1984,com,105.0
1985,com,101.8
1986,com,98.7
1987,com,95.8
1988,com,93.0
1989,com,90.4
1990,com,87.9
1991,com,85.4
1992,com,82.9
1993,com,80.6
1994,com,78.7
1995,com,76.9
1996,com,75.6
1997,com,74.5
1998,com,73.7
1999,com,73.1
2000,com,72.7
2001,com,72.5
2002,com,72.5
2003,com,72.2
2004,com,71.6
2005,com,70.5
2006,com,69.2
2007,com,67.9
2008,com,66.4
2009,com,64.6
2010,com,63.1
2011,com,61.3
2012,com,59.8
2013,com,58.2
2014,com,56.6
2015,com,55.1
1969,zar,150.7
1970,zar,149.0
1971,zar,147.5
1972,zar,145.9
1973,zar,144.2
1974,zar,142.5
1975,zar,140.7
1976,zar,138.9
1977,zar,137.1
1978,zar,135.4
1979,zar,133.7
1980,zar,132.0
1981,zar,130.5
1982,zar,129.0
1983,zar,127.7
1984,zar,126.3
1985,zar,125.2
1986,zar,124.0
1987,zar,122.9
1988,zar,121.8
1989,zar,120.8
1990,zar,119.8
1991,zar,118.7
1992,zar,117.7
1993,zar,116.8
1994,zar,115.8
1995,zar,114.9
1996,zar,113.8
1997,zar,112.5
1998,zar,110.9
1999,zar,109.3
2000,zar,107.4
2001,zar,105.3
2002,zar,103.1
2003,zar,100.9
2004,zar,98.7
2005,zar,96.3
2006,zar,93.9
2007,zar,91.5
2008,zar,89.2
2009,zar,86.9
2010,zar,84.8
2011,zar,82.6
2012,zar,80.5
2013,zar,78.3
2014,zar,76.5
2015,zar,74.5
1960,cog,110.6
1961,cog,108.4
1962,cog,106.1
1963,cog,104.2
1964,cog,102.1
1965,cog,99.7
1966,cog,97.3
1967,cog,94.9
1968,cog,92.7
1969,cog,90.6
1970,cog,88.5
1971,cog,86.5
1972,cog,84.4
1973,cog,82.5
1974,cog,80.9
1975,cog,79.2
1976,cog,77.6
1977,cog,76.0
1978,cog,74.4
1979,cog,72.8
1980,cog,71.2
1981,cog,69.6
1982,cog,68.0
1983,cog,66.3
1984,cog,64.6
1985,cog,63.1
1986,cog,61.8
1987,cog,60.9
1988,cog,60.4
1989,cog,60.4
1990,cog,60.9
1991,cog,61.8
1992,cog,63.0
1993,cog,64.6
1994,cog,66.6
1995,cog,68.8
1996,cog,71.2
1997,cog,73.5
1998,cog,75.3
1999,cog,76.5
2000,cog,76.6
2001,cog,75.5
2002,cog,73.3
2003,cog,70.0
2004,cog,66.1
2005,cog,61.8
2006,cog,57.4
2007,cog,53.1
2008,cog,49.0
2009,cog,45.3
2010,cog,42.2
2011,cog,39.6
2012,cog,37.6
2013,cog,35.9
2014,cog,34.4
2015,cog,33.2
1965,cri,68.8
1966,cri,66.3
1967,cri,64.6
1968,cri,63.5
1969,cri,62.7
1970,cri,61.2
1971,cri,57.8
1972,cri,52.5
1973,cri,47.0
1974,cri,42.3
1975,cri,38.0
1976,cri,33.2
1977,cri,28.1
1978,cri,23.9
1979,cri,21.3
1980,cri,19.8
1981,cri,19.3
1982,cri,19.2
1983,cri,19.1
1984,cri,18.8
1985,cri,18.2
1986,cri,17.3
1987,cri,16.3
1988,cri,15.5
1989,cri,14.8
1990,cri,14.3
1991,cri,14.0
1992,cri,13.7
1993,cri,13.5
1994,cri,13.2
1995,cri,13.0
1996,cri,12.8
1997,cri,12.7
1998,cri,12.3
1999,cri,11.8
2000,cri,11.2
2001,cri,10.5
2002,cri,10.0
2003,cri,9.5
2004,cri,9.2
2005,cri,9.0
2006,cri,8.9
2007,cri,8.9
2008,cri,8.9
2009,cri,8.9
2010,cri,8.9
2011,cri,8.8
2012,cri,8.8
2013,cri,8.7
2014,cri,8.6
2015,cri,8.5
1960,civ,208.4
1961,civ,203.0
1962,civ,197.7
1963,civ,192.8
1964,civ,188.0
1965,civ,183.3
1966,civ,178.7
